household_id,rooms,num_adults,Target
51f90290c,5,1,False
a0dfd005d,1,2,True
a0dfd005d,1,2,True
63f11d6ea,3,9,True
63f11d6ea,3,9,True
63f11d6ea,3,9,True
63f11d6ea,3,9,True
63f11d6ea,3,9,True
63f11d6ea,3,9,True
63f11d6ea,3,9,True
63f11d6ea,3,9,True
63f11d6ea,3,9,True
63f11d6ea,3,9,True
347058ce6,5,2,False
347058ce6,5,2,False
347058ce6,5,2,False
347058ce6,5,2,False
347058ce6,5,2,False
28ec0c747,7,6,True
28ec0c747,7,6,True
28ec0c747,7,6,True
28ec0c747,7,6,True
28ec0c747,7,6,True
28ec0c747,7,6,True
28ec0c747,7,6,True
71bec40bc,3,4,False
71bec40bc,3,4,False
71bec40bc,3,4,False
71bec40bc,3,4,False
71bec40bc,3,4,False
71bec40bc,3,4,False
71bec40bc,3,4,False
4b301d9b2,5,4,False
4b301d9b2,5,4,False
4b301d9b2,5,4,False
4b301d9b2,5,4,False
4b301d9b2,5,4,False
4b301d9b2,5,4,False
b5aab6c5e,5,3,True
b5aab6c5e,5,3,True
b5aab6c5e,5,3,True
b5aab6c5e,5,3,True
a4baf0b14,1,1,True
f01ee929b,3,1,False
f01ee929b,3,1,False
322cefd2f,4,4,False
322cefd2f,4,4,False
322cefd2f,4,4,False
322cefd2f,4,4,False
322cefd2f,4,4,False
322cefd2f,4,4,False
322cefd2f,4,4,False
322cefd2f,4,4,False
322cefd2f,4,4,False
f1e36c6f8,4,1,False
f1e36c6f8,4,1,False
f1e36c6f8,4,1,False
f1e36c6f8,4,1,False
e2b6ecbba,4,1,False
e2b6ecbba,4,1,False
e2b6ecbba,4,1,False
9c2388963,7,1,True
9d5fdd09f,6,3,True
9d5fdd09f,6,3,True
9d5fdd09f,6,3,True
1ea163834,8,2,True
1ea163834,8,2,True
1ea163834,8,2,True
1ea163834,8,2,True
9106fd2ee,7,2,True
9106fd2ee,7,2,True
9106fd2ee,7,2,True
d4b71e99f,7,2,True
d4b71e99f,7,2,True
e45f99999,5,2,False
e45f99999,5,2,False
aa3814397,5,3,True
aa3814397,5,3,True
aa3814397,5,3,True
5ae10ba01,7,4,True
5ae10ba01,7,4,True
5ae10ba01,7,4,True
5ae10ba01,7,4,True
4ea540ed6,6,2,True
4ea540ed6,6,2,True
6900c4bc1,6,3,True
6900c4bc1,6,3,True
6900c4bc1,6,3,True
76370c62a,6,1,True
72442f7fc,6,1,True
15e096859,6,1,True
cad4908f4,4,1,True
d411f898f,8,1,True
1f9cdfd87,7,3,True
1f9cdfd87,7,3,True
1f9cdfd87,7,3,True
6f832e4df,6,1,False
3ab475993,8,2,True
3ab475993,8,2,True
f39a29177,4,2,True
f39a29177,4,2,True
f39a29177,4,2,True
f39a29177,4,2,True
f39a29177,4,2,True
ece1115ac,3,2,True
ece1115ac,3,2,True
fabb02be9,4,3,True
fabb02be9,4,3,True
fabb02be9,4,3,True
f9480a013,4,1,False
0f87a987f,5,2,True
0f87a987f,5,2,True
0f87a987f,5,2,True
0f87a987f,5,2,True
bbd43bd99,6,2,True
bbd43bd99,6,2,True
bbd43bd99,6,2,True
970027381,6,3,True
970027381,6,3,True
970027381,6,3,True
970027381,6,3,True
970027381,6,3,True
970027381,6,3,True
8ec412b0a,4,3,True
8ec412b0a,4,3,True
8ec412b0a,4,3,True
8ec412b0a,4,3,True
159ea258f,7,4,True
159ea258f,7,4,True
159ea258f,7,4,True
159ea258f,7,4,True
bdd842cfd,10,4,True
bdd842cfd,10,4,True
bdd842cfd,10,4,True
bdd842cfd,10,4,True
bdd842cfd,10,4,True
bdd842cfd,10,4,True
0473832dd,5,2,True
0473832dd,5,2,True
0473832dd,5,2,True
0473832dd,5,2,True
4b6077882,3,1,False
4b6077882,3,1,False
4b6077882,3,1,False
6833ac5dc,3,2,False
6833ac5dc,3,2,False
6833ac5dc,3,2,False
6833ac5dc,3,2,False
6833ac5dc,3,2,False
6833ac5dc,3,2,False
35c040720,7,5,True
35c040720,7,5,True
35c040720,7,5,True
35c040720,7,5,True
35c040720,7,5,True
35c040720,7,5,True
b9207c3a3,4,4,True
b9207c3a3,4,4,True
b9207c3a3,4,4,True
b9207c3a3,4,4,True
b9207c3a3,4,4,True
b7e6198b0,6,3,True
b7e6198b0,6,3,True
b7e6198b0,6,3,True
252a57c2d,5,3,True
252a57c2d,5,3,True
252a57c2d,5,3,True
252a57c2d,5,3,True
cd8ba4e90,4,3,True
cd8ba4e90,4,3,True
cd8ba4e90,4,3,True
575416e27,4,1,False
575416e27,4,1,False
575416e27,4,1,False
575416e27,4,1,False
ef0e2156b,5,1,True
ef0e2156b,5,1,True
43b9c83e5,6,2,False
43b9c83e5,6,2,False
43b9c83e5,6,2,False
43b9c83e5,6,2,False
43b9c83e5,6,2,False
43b9c83e5,6,2,False
c60226aa6,6,1,True
c60226aa6,6,1,True
c60226aa6,6,1,True
ad99429f5,5,3,True
ad99429f5,5,3,True
ad99429f5,5,3,True
67470962b,6,2,True
67470962b,6,2,True
67470962b,6,2,True
67470962b,6,2,True
2e50f3926,6,2,True
2e50f3926,6,2,True
9eb450831,3,1,True
cebe8cd76,6,2,True
cebe8cd76,6,2,True
de5f39915,5,3,True
de5f39915,5,3,True
de5f39915,5,3,True
de5f39915,5,3,True
3eccaf038,7,3,True
3eccaf038,7,3,True
3eccaf038,7,3,True
fda272904,4,2,True
fda272904,4,2,True
2f4baea07,5,2,True
2f4baea07,5,2,True
01ff6a086,5,2,True
01ff6a086,5,2,True
f623c549b,5,2,True
f623c549b,5,2,True
bf1d89cb8,8,3,True
bf1d89cb8,8,3,True
bf1d89cb8,8,3,True
bf1d89cb8,8,3,True
8e5f8c731,6,2,True
8e5f8c731,6,2,True
5f4043e63,5,5,True
5f4043e63,5,5,True
5f4043e63,5,5,True
5f4043e63,5,5,True
5f4043e63,5,5,True
42881d49f,4,2,True
42881d49f,4,2,True
42881d49f,4,2,True
42881d49f,4,2,True
74a4bb60a,4,1,True
74a4bb60a,4,1,True
2477f3a5c,3,2,True
2477f3a5c,3,2,True
2477f3a5c,3,2,True
2477f3a5c,3,2,True
0efe3162b,4,1,False
0efe3162b,4,1,False
b0e5fd9b2,4,4,True
b0e5fd9b2,4,4,True
b0e5fd9b2,4,4,True
b0e5fd9b2,4,4,True
b0e5fd9b2,4,4,True
9041af664,8,2,True
9041af664,8,2,True
9041af664,8,2,True
9041af664,8,2,True
9041af664,8,2,True
5463ebd0e,5,1,True
d2ed106ac,4,2,True
d2ed106ac,4,2,True
d3f101545,7,2,True
d3f101545,7,2,True
d3f101545,7,2,True
d3f101545,7,2,True
2fe198a91,3,1,True
264018917,5,2,True
264018917,5,2,True
57dddad7c,5,2,True
57dddad7c,5,2,True
bf757e4cc,5,2,True
bf757e4cc,5,2,True
bf757e4cc,5,2,True
17498cd7c,5,2,True
17498cd7c,5,2,True
17498cd7c,5,2,True
17498cd7c,5,2,True
5c3f7725d,7,2,False
5c3f7725d,7,2,False
5c3f7725d,7,2,False
5c3f7725d,7,2,False
5c3f7725d,7,2,False
5c3f7725d,7,2,False
5c3f7725d,7,2,False
fcf75bab3,7,2,True
fcf75bab3,7,2,True
fcf75bab3,7,2,True
fd22b4607,5,2,True
fd22b4607,5,2,True
fd22b4607,5,2,True
fd22b4607,5,2,True
0eaddb7f6,8,2,True
0eaddb7f6,8,2,True
9d965603f,6,2,True
9d965603f,6,2,True
9d965603f,6,2,True
6cc3b7ba7,6,1,True
6cc3b7ba7,6,1,True
6b79cb666,7,4,True
6b79cb666,7,4,True
6b79cb666,7,4,True
6b79cb666,7,4,True
6b79cb666,7,4,True
39f697073,5,1,True
b0bef5a48,2,1,False
b0bef5a48,2,1,False
4476ccd4c,10,7,True
4476ccd4c,10,7,True
4476ccd4c,10,7,True
4476ccd4c,10,7,True
4476ccd4c,10,7,True
4476ccd4c,10,7,True
4476ccd4c,10,7,True
4476ccd4c,10,7,True
4476ccd4c,10,7,True
4476ccd4c,10,7,True
4476ccd4c,10,7,True
92001a726,4,3,True
92001a726,4,3,True
92001a726,4,3,True
92001a726,4,3,True
92001a726,4,3,True
92001a726,4,3,True
209c483e7,5,2,True
209c483e7,5,2,True
31730de9f,6,1,True
17e26c0f0,4,1,True
17e26c0f0,4,1,True
34414c259,3,2,True
34414c259,3,2,True
7098674d2,7,2,True
7098674d2,7,2,True
6f1edad4e,9,4,True
6f1edad4e,9,4,True
6f1edad4e,9,4,True
6f1edad4e,9,4,True
13c5661af,6,2,True
13c5661af,6,2,True
13c5661af,6,2,True
13c5661af,6,2,True
8ac40302b,4,2,True
8ac40302b,4,2,True
8ac40302b,4,2,True
8ac40302b,4,2,True
200099351,5,2,True
200099351,5,2,True
43eede72e,5,2,True
43eede72e,5,2,True
223dab3ac,4,1,False
4b2b9ddff,5,2,False
4b2b9ddff,5,2,False
4b2b9ddff,5,2,False
15ca3021c,5,2,True
15ca3021c,5,2,True
15ca3021c,5,2,True
1012a6463,3,2,True
1012a6463,3,2,True
6a61e3d72,5,2,True
6a61e3d72,5,2,True
6a61e3d72,5,2,True
135334d8e,5,4,False
135334d8e,5,4,False
135334d8e,5,4,False
135334d8e,5,4,False
417dbe72b,5,1,True
a4a41af05,4,3,True
a4a41af05,4,3,True
a4a41af05,4,3,True
57d87865e,5,1,False
7bf86807a,5,2,False
7bf86807a,5,2,False
7bf86807a,5,2,False
7bf86807a,5,2,False
7bf86807a,5,2,False
d24c3215c,5,2,True
d24c3215c,5,2,True
d24c3215c,5,2,True
9a60dbbc3,4,2,True
9a60dbbc3,4,2,True
c64f7aa91,4,2,True
c64f7aa91,4,2,True
c64f7aa91,4,2,True
0f9494d3a,5,3,False
0f9494d3a,5,3,False
0f9494d3a,5,3,False
0f9494d3a,5,3,False
0f9494d3a,5,3,False
e62ca0063,5,2,True
e62ca0063,5,2,True
e62ca0063,5,2,True
e62ca0063,5,2,True
c865ef208,5,2,False
c865ef208,5,2,False
c865ef208,5,2,False
651241391,2,1,True
061f8ffcf,7,4,True
061f8ffcf,7,4,True
061f8ffcf,7,4,True
061f8ffcf,7,4,True
424acc2cf,4,1,True
0b42ed3af,4,2,False
0b42ed3af,4,2,False
a682960cb,4,3,True
a682960cb,4,3,True
a682960cb,4,3,True
9568e14f3,6,2,False
9568e14f3,6,2,False
9568e14f3,6,2,False
75f505df4,7,3,True
75f505df4,7,3,True
75f505df4,7,3,True
75f505df4,7,3,True
75f505df4,7,3,True
75f505df4,7,3,True
247d706e0,8,5,True
247d706e0,8,5,True
247d706e0,8,5,True
247d706e0,8,5,True
247d706e0,8,5,True
247d706e0,8,5,True
6f541403e,5,2,True
6f541403e,5,2,True
37731f46d,5,2,True
37731f46d,5,2,True
37731f46d,5,2,True
37731f46d,5,2,True
37731f46d,5,2,True
235cbd214,3,1,True
447e3446f,5,1,False
e3a9c8aba,7,2,True
e3a9c8aba,7,2,True
78711dc54,4,2,True
78711dc54,4,2,True
78711dc54,4,2,True
53659cebb,5,1,True
5e7506413,7,2,True
5e7506413,7,2,True
5f1665f1d,9,3,True
5f1665f1d,9,3,True
5f1665f1d,9,3,True
5f1665f1d,9,3,True
f209c8c27,6,2,True
f209c8c27,6,2,True
f209c8c27,6,2,True
b8adfe034,4,1,True
b8adfe034,4,1,True
1cd853db3,5,4,True
1cd853db3,5,4,True
1cd853db3,5,4,True
1cd853db3,5,4,True
4c50bf7e4,4,2,False
4c50bf7e4,4,2,False
fbe69128f,5,2,True
fbe69128f,5,2,True
59031eea1,5,3,True
59031eea1,5,3,True
59031eea1,5,3,True
9e616a0fa,6,4,True
9e616a0fa,6,4,True
9e616a0fa,6,4,True
9e616a0fa,6,4,True
9e616a0fa,6,4,True
778919bcb,4,3,True
778919bcb,4,3,True
778919bcb,4,3,True
10949c36b,4,2,True
10949c36b,4,2,True
06804be1b,5,2,True
06804be1b,5,2,True
06804be1b,5,2,True
06804be1b,5,2,True
06804be1b,5,2,True
3641ce2d1,4,2,False
3641ce2d1,4,2,False
daafc1281,5,2,False
daafc1281,5,2,False
daafc1281,5,2,False
daafc1281,5,2,False
f62f54f9e,3,3,True
f62f54f9e,3,3,True
f62f54f9e,3,3,True
362fd099b,5,2,False
362fd099b,5,2,False
362fd099b,5,2,False
362fd099b,5,2,False
c42c5760e,6,2,True
c42c5760e,6,2,True
c42c5760e,6,2,True
c42c5760e,6,2,True
c42c5760e,6,2,True
1239df1cc,3,2,True
1239df1cc,3,2,True
1239df1cc,3,2,True
1239df1cc,3,2,True
2cf8c814f,3,1,True
b3a0fd87e,7,3,True
b3a0fd87e,7,3,True
b3a0fd87e,7,3,True
7968d49d0,8,5,True
7968d49d0,8,5,True
7968d49d0,8,5,True
7968d49d0,8,5,True
7968d49d0,8,5,True
7968d49d0,8,5,True
7968d49d0,8,5,True
fd10905bc,4,3,False
fd10905bc,4,3,False
fd10905bc,4,3,False
fd10905bc,4,3,False
87d4fc249,7,2,True
87d4fc249,7,2,True
1d644ed80,8,1,True
1d644ed80,8,1,True
1d644ed80,8,1,True
f525a50fb,6,2,True
f525a50fb,6,2,True
f525a50fb,6,2,True
3a50d6d95,7,1,True
311198ced,5,3,True
311198ced,5,3,True
311198ced,5,3,True
2d8493ec0,6,3,True
2d8493ec0,6,3,True
2d8493ec0,6,3,True
b64f4194f,11,2,True
b64f4194f,11,2,True
48446f702,11,1,True
17f5db873,11,1,True
f3f860f58,6,2,True
f3f860f58,6,2,True
f3f860f58,6,2,True
4d6c3f4af,9,1,True
53dc04233,6,3,True
53dc04233,6,3,True
53dc04233,6,3,True
ff31b984b,7,2,True
ff31b984b,7,2,True
ff31b984b,7,2,True
3f6eb55ad,2,2,False
3f6eb55ad,2,2,False
e8725f7cb,4,3,True
e8725f7cb,4,3,True
e8725f7cb,4,3,True
e8725f7cb,4,3,True
56689a31a,4,3,True
56689a31a,4,3,True
56689a31a,4,3,True
6db9fb060,4,2,False
6db9fb060,4,2,False
06dba0576,4,3,True
06dba0576,4,3,True
06dba0576,4,3,True
06dba0576,4,3,True
06dba0576,4,3,True
5dbf9fa26,3,2,True
5dbf9fa26,3,2,True
5dbf9fa26,3,2,True
5dbf9fa26,3,2,True
c80a8d026,7,4,True
c80a8d026,7,4,True
c80a8d026,7,4,True
c80a8d026,7,4,True
cd0157ab9,5,4,True
cd0157ab9,5,4,True
cd0157ab9,5,4,True
cd0157ab9,5,4,True
d4283f728,6,2,True
d4283f728,6,2,True
a944ce6f8,5,2,True
a944ce6f8,5,2,True
a944ce6f8,5,2,True
347ca480a,5,3,True
347ca480a,5,3,True
347ca480a,5,3,True
249f9ffa4,4,2,True
249f9ffa4,4,2,True
27a4747da,4,1,True
91fc4c109,6,1,True
be07eda33,7,2,True
be07eda33,7,2,True
b03e62236,4,3,False
b03e62236,4,3,False
b03e62236,4,3,False
b03e62236,4,3,False
9f313f493,8,5,True
9f313f493,8,5,True
9f313f493,8,5,True
9f313f493,8,5,True
9f313f493,8,5,True
9f313f493,8,5,True
9f313f493,8,5,True
ea4957b4a,5,2,True
ea4957b4a,5,2,True
1670445b9,3,1,True
eaf319a82,3,1,False
dc0da7d89,5,1,True
dc0da7d89,5,1,True
43594ebab,6,4,True
43594ebab,6,4,True
43594ebab,6,4,True
43594ebab,6,4,True
43594ebab,6,4,True
4b64b46f5,4,3,True
4b64b46f5,4,3,True
4b64b46f5,4,3,True
dc6ff5bb5,8,4,True
dc6ff5bb5,8,4,True
dc6ff5bb5,8,4,True
dc6ff5bb5,8,4,True
0fb516a6a,5,2,True
0fb516a6a,5,2,True
0fb516a6a,5,2,True
0fb516a6a,5,2,True
4ea154bc1,4,2,False
4ea154bc1,4,2,False
4ea154bc1,4,2,False
2e8b3463c,5,4,True
2e8b3463c,5,4,True
2e8b3463c,5,4,True
2e8b3463c,5,4,True
2e8b3463c,5,4,True
2e8b3463c,5,4,True
2e8b3463c,5,4,True
3bc82710c,6,2,True
3bc82710c,6,2,True
371cc5e17,8,3,True
371cc5e17,8,3,True
371cc5e17,8,3,True
371cc5e17,8,3,True
6af8c1c50,6,2,True
6af8c1c50,6,2,True
6af8c1c50,6,2,True
6af8c1c50,6,2,True
b1951fcb7,4,2,True
b1951fcb7,4,2,True
faa3a287f,3,1,True
04b02301b,11,3,True
04b02301b,11,3,True
04b02301b,11,3,True
49215c8ae,4,2,True
49215c8ae,4,2,True
49215c8ae,4,2,True
5df0035ba,5,3,True
5df0035ba,5,3,True
5df0035ba,5,3,True
5df0035ba,5,3,True
1480909ff,8,3,True
1480909ff,8,3,True
1480909ff,8,3,True
3d89b64ce,5,2,False
3d89b64ce,5,2,False
71f92b58d,6,3,True
71f92b58d,6,3,True
71f92b58d,6,3,True
71f92b58d,6,3,True
f85fc9f64,6,4,True
f85fc9f64,6,4,True
f85fc9f64,6,4,True
f85fc9f64,6,4,True
f85fc9f64,6,4,True
f85fc9f64,6,4,True
6163ea6ed,4,4,True
6163ea6ed,4,4,True
6163ea6ed,4,4,True
6163ea6ed,4,4,True
7b2cce7ab,4,2,True
7b2cce7ab,4,2,True
7b2cce7ab,4,2,True
39d5e5817,4,2,True
39d5e5817,4,2,True
39d5e5817,4,2,True
30301d100,6,1,True
0fa41d365,5,1,False
0fa41d365,5,1,False
0fa41d365,5,1,False
0fa41d365,5,1,False
74dfad4da,7,1,True
74dfad4da,7,1,True
6f3cd6756,5,2,True
6f3cd6756,5,2,True
6f3cd6756,5,2,True
6f3cd6756,5,2,True
7b34d920f,5,2,False
7b34d920f,5,2,False
7b34d920f,5,2,False
573526e69,3,1,False
573526e69,3,1,False
573526e69,3,1,False
573526e69,3,1,False
d9bb7c815,7,3,True
d9bb7c815,7,3,True
d9bb7c815,7,3,True
9c7f9fa85,5,4,True
9c7f9fa85,5,4,True
9c7f9fa85,5,4,True
9c7f9fa85,5,4,True
9c7f9fa85,5,4,True
5f92b379b,2,1,False
5f92b379b,2,1,False
5f92b379b,2,1,False
27192a2de,2,2,False
27192a2de,2,2,False
01c6fcb6e,3,1,False
c4fb8924e,6,4,False
c4fb8924e,6,4,False
c4fb8924e,6,4,False
c4fb8924e,6,4,False
c4fb8924e,6,4,False
c4fb8924e,6,4,False
c4fb8924e,6,4,False
5a306db94,5,2,True
5a306db94,5,2,True
5a306db94,5,2,True
3a765616f,7,2,True
3a765616f,7,2,True
3a765616f,7,2,True
3a765616f,7,2,True
fdf19ce0c,6,1,True
df451f619,1,1,True
3bb904dac,4,1,True
a6fa5d237,4,2,True
a6fa5d237,4,2,True
a382bbff2,5,1,True
d0c2026c3,4,2,False
d0c2026c3,4,2,False
d0c2026c3,4,2,False
d0c2026c3,4,2,False
d0c2026c3,4,2,False
d0c2026c3,4,2,False
b0edfcbec,3,2,True
b0edfcbec,3,2,True
b0edfcbec,3,2,True
0d2895839,4,3,True
0d2895839,4,3,True
0d2895839,4,3,True
0d2895839,4,3,True
822c39334,3,2,False
822c39334,3,2,False
822c39334,3,2,False
ea0f0bfe7,5,3,False
ea0f0bfe7,5,3,False
ea0f0bfe7,5,3,False
ea0f0bfe7,5,3,False
ea0f0bfe7,5,3,False
103b36040,4,3,True
103b36040,4,3,True
103b36040,4,3,True
3be430e4c,2,1,False
38633b9d7,4,2,False
38633b9d7,4,2,False
38633b9d7,4,2,False
38633b9d7,4,2,False
63edd2d28,6,2,True
63edd2d28,6,2,True
615188ceb,5,2,True
615188ceb,5,2,True
615188ceb,5,2,True
615188ceb,5,2,True
7ea80dd5c,3,1,True
7ea80dd5c,3,1,True
a7e9ff638,5,3,False
a7e9ff638,5,3,False
a7e9ff638,5,3,False
f25944170,3,2,True
f25944170,3,2,True
29b2e94c1,6,2,True
29b2e94c1,6,2,True
29b2e94c1,6,2,True
e19b2d06e,4,2,True
e19b2d06e,4,2,True
e19b2d06e,4,2,True
d9db795e1,6,2,True
d9db795e1,6,2,True
d9db795e1,6,2,True
5e2f7c123,4,2,True
5e2f7c123,4,2,True
ec4cded9c,5,2,True
ec4cded9c,5,2,True
36970d078,5,3,True
36970d078,5,3,True
36970d078,5,3,True
4da8d7688,3,1,True
9428c977a,4,2,False
9428c977a,4,2,False
9428c977a,4,2,False
9428c977a,4,2,False
f1a9eef39,4,2,False
f1a9eef39,4,2,False
f1a9eef39,4,2,False
f1a9eef39,4,2,False
f1a9eef39,4,2,False
4763d124b,7,4,True
4763d124b,7,4,True
4763d124b,7,4,True
4763d124b,7,4,True
4763d124b,7,4,True
275a2657a,4,2,True
275a2657a,4,2,True
275a2657a,4,2,True
d3f306857,5,2,True
d3f306857,5,2,True
09d748e5f,5,4,False
09d748e5f,5,4,False
09d748e5f,5,4,False
09d748e5f,5,4,False
09d748e5f,5,4,False
09d748e5f,5,4,False
e89441a8a,6,2,False
e89441a8a,6,2,False
e89441a8a,6,2,False
e89441a8a,6,2,False
ac67324c2,8,2,True
ac67324c2,8,2,True
ac67324c2,8,2,True
fe7dbf4cc,6,3,True
fe7dbf4cc,6,3,True
fe7dbf4cc,6,3,True
0a90e8c3f,7,1,True
baa2ebe78,3,3,True
baa2ebe78,3,3,True
baa2ebe78,3,3,True
5585d28a9,5,2,True
5585d28a9,5,2,True
5585d28a9,5,2,True
0e7f79b84,9,3,True
0e7f79b84,9,3,True
0e7f79b84,9,3,True
0e7f79b84,9,3,True
0e7f79b84,9,3,True
463d89601,5,2,True
463d89601,5,2,True
463d89601,5,2,True
b63c1f422,6,1,True
b63c1f422,6,1,True
b63c1f422,6,1,True
cd584e766,5,4,True
cd584e766,5,4,True
cd584e766,5,4,True
cd584e766,5,4,True
cd584e766,5,4,True
73d85d05d,5,1,False
73d85d05d,5,1,False
a1313caf6,5,3,False
a1313caf6,5,3,False
a1313caf6,5,3,False
4ec0576ea,5,4,False
4ec0576ea,5,4,False
4ec0576ea,5,4,False
4ec0576ea,5,4,False
307f046e7,4,1,False
307f046e7,4,1,False
0f2b13fba,4,2,True
0f2b13fba,4,2,True
ee0f95f07,4,2,True
ee0f95f07,4,2,True
0d62666ad,5,2,False
0d62666ad,5,2,False
0d62666ad,5,2,False
2848ab152,7,1,False
2848ab152,7,1,False
2848ab152,7,1,False
f54bc4b11,4,2,True
f54bc4b11,4,2,True
f54bc4b11,4,2,True
f54bc4b11,4,2,True
34bab1f1f,4,2,False
34bab1f1f,4,2,False
34bab1f1f,4,2,False
34bab1f1f,4,2,False
34bab1f1f,4,2,False
52cf8fe9d,4,4,True
52cf8fe9d,4,4,True
52cf8fe9d,4,4,True
52cf8fe9d,4,4,True
5df4ef400,4,2,True
5df4ef400,4,2,True
5df4ef400,4,2,True
1dec92cd1,4,2,True
1dec92cd1,4,2,True
1dec92cd1,4,2,True
88c2f7014,6,2,False
88c2f7014,6,2,False
55efff1c0,5,2,False
55efff1c0,5,2,False
55efff1c0,5,2,False
b78d4b05c,5,2,True
b78d4b05c,5,2,True
b78d4b05c,5,2,True
560d01c87,5,2,True
560d01c87,5,2,True
f55c4fc94,6,2,True
f55c4fc94,6,2,True
f55c4fc94,6,2,True
f55c4fc94,6,2,True
f55c4fc94,6,2,True
56c02f709,8,4,True
56c02f709,8,4,True
56c02f709,8,4,True
56c02f709,8,4,True
56c02f709,8,4,True
877d384b4,5,1,True
9fd974a1e,4,2,True
9fd974a1e,4,2,True
1026b0bd4,4,2,True
1026b0bd4,4,2,True
fd80dfac4,3,1,False
c2dca0faf,6,2,True
c2dca0faf,6,2,True
c2dca0faf,6,2,True
c2dca0faf,6,2,True
4427d91ca,6,5,True
4427d91ca,6,5,True
4427d91ca,6,5,True
4427d91ca,6,5,True
4427d91ca,6,5,True
4b97a80fb,6,4,True
4b97a80fb,6,4,True
4b97a80fb,6,4,True
4b97a80fb,6,4,True
bee362328,5,4,True
bee362328,5,4,True
bee362328,5,4,True
bee362328,5,4,True
bee362328,5,4,True
bee362328,5,4,True
35e03f915,5,1,False
35e03f915,5,1,False
6712a6d7a,5,1,True
6712a6d7a,5,1,True
6712a6d7a,5,1,True
eacd63a5b,3,1,True
807ef6114,3,1,False
807ef6114,3,1,False
